,RECEITA,CATEGORIA,DESCRICAO_CATEGORIA,ORIGEM,DESCRICAO_ORIGEM,ESPECIE,DESCRICAO_ESPECIE,EXERCICIO,DT_APROPRIACAO,TP_RECEITA_ORC,EMPRESA,NM_EMPRESA,VL_RECEITA,"DS_FONTE,,,"
75200,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-29857.66,"Retenções em Carater Consignatório,,"
75201,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-28559.82,"Retenções em Carater Consignatório,,"
75202,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-26678.73,"Retenções em Carater Consignatório,,"
75203,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-28305.3,"Retenções em Carater Consignatório,,"
75204,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-28532.31,"Retenções em Carater Consignatório,,"
75725,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-21.87,"Retenções em Carater Consignatório,,"
75726,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-21.66,"Retenções em Carater Consignatório,,"
75727,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-21.42,"Retenções em Carater Consignatório,,"
75728,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-21.33,"Retenções em Carater Consignatório,,"
75729,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-21.74,"Retenções em Carater Consignatório,,"
75730,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-22.74,"Retenções em Carater Consignatório,,"
75731,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-22.67,"Retenções em Carater Consignatório,,"
75732,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-22.73,"Retenções em Carater Consignatório,,"
75733,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-22.77,"Retenções em Carater Consignatório,,"
75734,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-22.77,"Retenções em Carater Consignatório,,"
75743,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-22.8,"Retenções em Carater Consignatório,,"
75744,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-22.84,"Retenções em Carater Consignatório,,"
75745,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-22.99,"Retenções em Carater Consignatório,,"
75746,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-23.07,"Retenções em Carater Consignatório,,"
75747,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-23.45,"Retenções em Carater Consignatório,,"
75748,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-23.43,"Retenções em Carater Consignatório,,"
75749,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-23.02,"Retenções em Carater Consignatório,,"
75750,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-23.2,"Retenções em Carater Consignatório,,"
75751,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-23.18,"Retenções em Carater Consignatório,,"
75752,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-23.05,"Retenções em Carater Consignatório,,"
75753,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-22.8,"Retenções em Carater Consignatório,,"
75754,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-23.01,"Retenções em Carater Consignatório,,"
75816,1112500101010000000000,1,Receitas Correntes,1,"Impostos,Taxas e Contribuições de Melhoria",1,IMPOSTOS,2022,2022-09-13,Orçamentária,1,Prefeitura Municipal de Curitiba,2375636.24,"Recursos Ordinários (Livres),"
75908,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-23.05,"Retenções em Carater Consignatório,,"
75909,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-90.38,"Retenções em Carater Consignatório,,"
75910,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-89.53,"Retenções em Carater Consignatório,,"
75911,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-88.53,"Retenções em Carater Consignatório,,"
75912,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-88.17,"Retenções em Carater Consignatório,,"
75913,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-89.81,"Retenções em Carater Consignatório,,"
75914,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-94.0,"Retenções em Carater Consignatório,,"
75915,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-93.68,"Retenções em Carater Consignatório,,"
75916,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-93.9,"Retenções em Carater Consignatório,,"
75917,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-94.26,"Retenções em Carater Consignatório,,"
75918,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-151.7,"Retenções em Carater Consignatório,,"
75919,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-151.71,"Retenções em Carater Consignatório,,"
75920,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-152.15,"Retenções em Carater Consignatório,,"
75921,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-153.19,"Retenções em Carater Consignatório,,"
75922,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-153.7,"Retenções em Carater Consignatório,,"
75923,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-156.25,"Retenções em Carater Consignatório,,"
75924,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-156.1,"Retenções em Carater Consignatório,,"
75925,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-153.37,"Retenções em Carater Consignatório,,"
75926,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-154.51,"Retenções em Carater Consignatório,,"
75927,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-154.48,"Retenções em Carater Consignatório,,"
75928,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-153.54,"Retenções em Carater Consignatório,,"
75929,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-195.16,"Retenções em Carater Consignatório,,"
75930,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-196.96,"Retenções em Carater Consignatório,,"
75931,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-197.29,"Retenções em Carater Consignatório,,"
76786,1114511101020000000000,1,Receitas Correntes,1,"Impostos,Taxas e Contribuições de Melhoria",1,IMPOSTOS,2022,2022-09-20,Orçamentária,1,Prefeitura Municipal de Curitiba,2696203.18,"Recursos Ordinários (Livres),"
76920,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-279.02,"Recursos Ordinários (Livres),,"
76921,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-312.71,"Recursos Ordinários (Livres),,"
76922,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-353.86,"Recursos Ordinários (Livres),,"
76923,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-375.51,"Recursos Ordinários (Livres),,"
76924,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-408.92,"Recursos Ordinários (Livres),,"
76925,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-439.56,"Recursos Ordinários (Livres),,"
76926,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-464.76,"Recursos Ordinários (Livres),,"
76927,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-473.74,"Recursos Ordinários (Livres),,"
76928,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,-494.32,"Recursos Ordinários (Livres),,"
78184,1721510102000000000000,1,Receitas Correntes,7,Transferências Correntes,2,TRANSFERÊNCIAS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES,2022,2022-09-06,Orçamentária,1,Prefeitura Municipal de Curitiba,-186412.12,"5% Sobre Transferências Constitucionais FUNDEB,,"
78185,1721510102000000000000,1,Receitas Correntes,7,Transferências Correntes,2,TRANSFERÊNCIAS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES,2022,2022-09-06,Orçamentária,1,Prefeitura Municipal de Curitiba,-196143.89,"5% Sobre Transferências Constitucionais FUNDEB,,"
78186,1721510102000000000000,1,Receitas Correntes,7,Transferências Correntes,2,TRANSFERÊNCIAS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES,2022,2022-09-06,Orçamentária,1,Prefeitura Municipal de Curitiba,-155524.48,"5% Sobre Transferências Constitucionais FUNDEB,,"
78187,1721510102000000000000,1,Receitas Correntes,7,Transferências Correntes,2,TRANSFERÊNCIAS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES,2022,2022-09-06,Orçamentária,1,Prefeitura Municipal de Curitiba,-200428.36,"5% Sobre Transferências Constitucionais FUNDEB,,"
78776,1711520102000000000000,1,Receitas Correntes,7,Transferências Correntes,1,TRANSFERÊNCIAS DA UNIÃO E DE SUAS ENTIDADES,2022,2022-08-11,Orçamentária,1,Prefeitura Municipal de Curitiba,-7950.02,"5% Sobre Transferências Constitucionais FUNDEB,,"
78780,1711520102000000000000,1,Receitas Correntes,7,Transferências Correntes,1,TRANSFERÊNCIAS DA UNIÃO E DE SUAS ENTIDADES,2022,2022-08-22,Orçamentária,1,Prefeitura Municipal de Curitiba,-3590.39,"5% Sobre Transferências Constitucionais FUNDEB,,"
78796,1711520102000000000000,1,Receitas Correntes,7,Transferências Correntes,1,TRANSFERÊNCIAS DA UNIÃO E DE SUAS ENTIDADES,2022,2022-09-27,Orçamentária,1,Prefeitura Municipal de Curitiba,-736.82,"5% Sobre Transferências Constitucionais FUNDEB,,"
79366,1711511101000000000000,1,Receitas Correntes,7,Transferências Correntes,1,TRANSFERÊNCIAS DA UNIÃO E DE SUAS ENTIDADES,2022,2022-09-27,Orçamentária,1,Prefeitura Municipal de Curitiba,2298845.64,"Recursos Ordinários (Livres),,"
79690,1751500101000000000000,1,Receitas Correntes,7,Transferências Correntes,5,TRANSFERÊNCIAS DE OUTRAS INSTITUIÇÕES PÚBLICAS,2022,2022-09-27,Orçamentária,1,Prefeitura Municipal de Curitiba,8363310.21,"FUNDEB 60%,,"
79691,1751500101000000000000,1,Receitas Correntes,7,Transferências Correntes,5,TRANSFERÊNCIAS DE OUTRAS INSTITUIÇÕES PÚBLICAS,2022,2022-09-29,Orçamentária,1,Prefeitura Municipal de Curitiba,6471924.35,"FUNDEB 60%,,"
80058,2999990101000000000000,2,Receitas de Capital,9,Outras Receitas de Capital,9,DEMAIS RECEITAS DE CAPITAL,2022,2022-08-24,Orçamentária,1,Prefeitura Municipal de Curitiba,4097769.51,"Depósitos Judiciais - LC 151/2015,,"
80570,1113034101020000000000,1,Receitas Correntes,1,"Impostos,Taxas e Contribuições de Melhoria",1,IMPOSTOS,2022,2022-09-29,Orçamentária,1,Prefeitura Municipal de Curitiba,4003412.46,"Recursos Ordinários (Livres),"
82140,1711511102000000000000,1,Receitas Correntes,7,Transferências Correntes,1,TRANSFERÊNCIAS DA UNIÃO E DE SUAS ENTIDADES,2022,2022-09-27,Orçamentária,1,Prefeitura Municipal de Curitiba,-766281.86,"5% Sobre Transferências Constitucionais FUNDEB,,"
82141,1113031101030000000000,1,Receitas Correntes,1,"Impostos,Taxas e Contribuições de Melhoria",1,IMPOSTOS,2022,2022-09-28,Orçamentária,1,Prefeitura Municipal de Curitiba,3336815.6,"Recursos Ordinários (Livres),"
82144,1113031101030000000000,1,Receitas Correntes,1,"Impostos,Taxas e Contribuições de Melhoria",1,IMPOSTOS,2022,2022-09-28,Orçamentária,1,Prefeitura Municipal de Curitiba,3949476.53,"Recursos Ordinários (Livres),"
82147,1113031101030000000000,1,Receitas Correntes,1,"Impostos,Taxas e Contribuições de Melhoria",1,IMPOSTOS,2022,2022-09-28,Orçamentária,1,Prefeitura Municipal de Curitiba,5101989.22,"Recursos Ordinários (Livres),"
82148,1113031101030000000000,1,Receitas Correntes,1,"Impostos,Taxas e Contribuições de Melhoria",1,IMPOSTOS,2022,2022-09-28,Orçamentária,1,Prefeitura Municipal de Curitiba,2125828.84,"Demais Impostos Vinculados à Educação Básica,"
82343,1721500102000000000000,1,Receitas Correntes,7,Transferências Correntes,2,TRANSFERÊNCIAS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES,2022,2022-09-27,Orçamentária,1,Prefeitura Municipal de Curitiba,-9124329.56,"5% Sobre Transferências Constitucionais FUNDEB,,"
82380,1721510102000000000000,1,Receitas Correntes,7,Transferências Correntes,2,TRANSFERÊNCIAS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES,2022,2022-09-27,Orçamentária,1,Prefeitura Municipal de Curitiba,-153040.72,"5% Sobre Transferências Constitucionais FUNDEB,,"
82381,1721510102000000000000,1,Receitas Correntes,7,Transferências Correntes,2,TRANSFERÊNCIAS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES,2022,2022-09-27,Orçamentária,1,Prefeitura Municipal de Curitiba,-141883.96,"5% Sobre Transferências Constitucionais FUNDEB,,"
82382,1721510102000000000000,1,Receitas Correntes,7,Transferências Correntes,2,TRANSFERÊNCIAS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES,2022,2022-09-27,Orçamentária,1,Prefeitura Municipal de Curitiba,-127974.09,"5% Sobre Transferências Constitucionais FUNDEB,,"
82383,1721510102000000000000,1,Receitas Correntes,7,Transferências Correntes,2,TRANSFERÊNCIAS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES,2022,2022-09-27,Orçamentária,1,Prefeitura Municipal de Curitiba,-129855.84,"5% Sobre Transferências Constitucionais FUNDEB,,"
82384,1721510102000000000000,1,Receitas Correntes,7,Transferências Correntes,2,TRANSFERÊNCIAS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES,2022,2022-09-27,Orçamentária,1,Prefeitura Municipal de Curitiba,-146680.9,"5% Sobre Transferências Constitucionais FUNDEB,,"
82385,1721520102000000000000,1,Receitas Correntes,7,Transferências Correntes,2,TRANSFERÊNCIAS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES,2022,2022-09-27,Orçamentária,1,Prefeitura Municipal de Curitiba,-37317.39,"5% Sobre Transferências Constitucionais FUNDEB,,"
82386,1721510101000000000000,1,Receitas Correntes,7,Transferências Correntes,2,TRANSFERÊNCIAS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES,2022,2022-08-31,Orçamentária,1,Prefeitura Municipal de Curitiba,4675850.21,"Saúde - Receitas Vinculadas (EC 29/00 - 15%),,"
